자치구,대여소명,기준년월,대여건수,반납건수
강서구,5061. 우장산동 가곡어린이공원앞,202401,1573,1624
강서구,5062. 마곡 MICE 복합단지,202401,1903,1902
강서구,5063. 서남환경공원(방화동도시개발2단지방향),202401,847,715
강서구,5064. 양천향교역8번출구,202401,1414,1542
강서구,5065. 허준박물관삼거리,202401,796,800
강서구,5066. 아망떼마곡전시장,202401,1543,1934
강서구,5067. 주원 리젠트 앞,202401,475,496
강서구,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),202401,2215,2195
강서구,5072. 김포공항입구 교통섬,202401,329,300
강서구,5073. 우장산역 헤링턴타워 앞,202401,796,675
강서구,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",202401,2101,2098
강서구,5075. 등촌역 1번출구,202401,774,747
강서구,5076. 메이필드호텔앞,202401,555,557
강서구,5078. 왈도강서캠퍼스 앞,202401,928,924
강서구,5080. 가양역 1번출구,202401,1672,1833
강서구,5082. 가양역 7번출구,202401,2659,3131
강서구,5084. 강서우체국,202401,968,762
강서구,5086. 가양테크노타운,202401,456,471
강서구,5087. 연세강서빌딩,202401,1138,1143
강서구,5088. 등촌역 센터스퀘어,202401,694,709
강서구,5089. LG사이언스파크 E10동,202401,1142,1183
강서구,5090. 대상연구소,202401,402,515
강서구,5091. 보타닉파크타워2,202401,1144,1132
강서구,5095. 원당근린공원,202401,1395,1401
강서구,5096. LG사이언스파크 E14동,202401,2050,2828
강서구,5097. LG사이언스파크 E2동,202401,668,688
강서구,5098. LG사이언스파크 W4동,202401,643,671
강서구,5099. LG사이언스파크 E7동,202401,1029,1176
강서구,5100. 강서도로사업소,202401,204,224
강서구,6171. 월드빌딩 앞,202401,579,585
강서구,6172. 가양5단지아파트,202401,142,123
관악구,2102. 봉림교 교통섬,202401,3383,3384
관악구,2103. 신림동 우방아파트,202401,932,897
관악구,2104. 사당역 5번출구,202401,765,865
관악구,2105. 미성동 신림체육센터,202401,917,920
관악구,2106. 세이브마트,202401,1057,1203
관악구,2108. 은천치안센터,202401,675,717
관악구,2109. 은천로입구 가로공원,202401,1429,1446
관악구,2110. 조원동 미성아파트,202401,661,692
관악구,2111. 서울대입구역 1번출구,202401,537,537
관악구,2112. 서울대입구역 마에스트로,202401,448,444
관악구,2115. 관악구시설관리공단,202401,783,635
관악구,2116. 에이스에이존빌딩,202401,325,318
관악구,2119. 중앙동 동진빌딩,202401,407,400
관악구,2122. 낙성대로 입구,202401,276,280
관악구,2127. 난곡종점,202401,205,147
관악구,2128. 관악구청교차로,202401,306,302
관악구,2129. 낙성대 과학전시관,202401,102,78
관악구,2130. 영어마을 관악캠프,202401,89,19
관악구,2137. KT&G 관악지점,202401,323,307
관악구,2139. 서울신성초등학교,202401,363,345
관악구,2140. 신림1교 교차로,202401,1146,1127
관악구,2141. 미림여고입구 교차로,202401,263,241
관악구,2143. 서울산업정보학교,202401,89,87
관악구,2144. 난우길입구,202401,386,388
관악구,2145. 은천초등학교 육교,202401,360,346
관악구,2148. 낙성대역 3번출구 뒤,202401,408,410
관악구,2156. 신림푸르지오아파트,202401,611,576
관악구,2159. 인헌초교,202401,147,128
관악구,2164. 관악우체국,202401,942,995
관악구,2165. JK장평타워,202401,148,126
관악구,2167. 낙성대역 1번출구,202401,214,212
관악구,2169. 봉천역 2번출구,202401,660,663
관악구,2170. 조원동 강남힐병원,202401,557,543
관악구,2171. 서울대입구역 5번출구,202401,808,806
관악구,2172. 나들목공원,202401,227,212
관악구,2173. 당곡사거리,202401,1583,1603
관악구,2174. 삼성디지털프라자관악점,202401,332,321
관악구,2175. 신림동걷고싶은문화의거리입구,202401,896,907
관악구,2176. 보라매공원 보도육교,202401,929,878
관악구,2177. 신대방역 2번 출구,202401,3902,4036
관악구,2178. 서울대학교 정문,202401,82,82
관악구,2179. 양녕로 입구,202401,620,649
관악구,2183. 동방1교,202401,412,408
관악구,2184. 구암초등학교 버스정류장,202401,156,29
관악구,2185. 대학동 고시촌,202401,357,303
관악구,2186. 낙성대입구삼거리,202401,284,234
관악구,2187. 현대시장사거리,202401,733,529
관악구,2189. 봉천역 4번출구,202401,755,722
관악구,2190.도원맨션,202401,295,284
관악구,2191.대학동주민센터 ,202401,479,470
관악구,2195.은천교회,202401,539,551
관악구,2196. 봉천역 3번출구,202401,414,406
관악구,2198.사랑의병원,202401,276,268
관악구,2199.신봉천주유소 A,202401,37,34
관악구,3306.서울신우초등학교,202401,14,14
관악구,3310.영락고등학교,202401,85,30
관악구,3311.서울대입구역 4번 출구,202401,544,541
관악구,3802. 관악구민체육센터,202401,410,411
관악구,3803. 남서울중학교,202401,555,519
관악구,3804. 낙성대공원,202401,73,47
관악구,3806. 낙성대 교수아파트,202401,100,34
관악구,3807. 관악우체국 교차로,202401,211,210
관악구,3810. 신봉천주유소 B,202401,55,55
관악구,3811.신사로입구,202401,1052,1033
관악구,3812. KT관악지점,202401,485,491
관악구,3813. 낙성대역 5번출구,202401,197,196
관악구,3814. 난곡사거리 ,202401,819,818
관악구,3815. 광일빌딩,202401,496,496
관악구,3816. 관악 GSfresh,202401,375,327
관악구,3818. 은천교회 앞,202401,1049,1027
관악구,3819. 서울대벤처타운역,202401,445,448
관악구,3820. 은천삼거리,202401,212,201
관악구,"3822.신림4,5동교",202401,361,319
광진구,3500. 군자역2번출구,202401,1033,1031
광진구,3501. 광진구청 앞,202401,1173,1173
광진구,3502. 중곡역 1번출구,202401,652,600
광진구,3503. 광진유진스웰,202401,74,17
광진구,3504. 원일교회,202401,1520,1475
광진구,3505. 신양초교앞 교차로,202401,498,491
광진구,3506. 영동대교 북단,202401,1149,1154
광진구,3507. 어린이회관,202401,640,390
광진구,3508. 화양사거리,202401,470,476
광진구,3509. 세종사이버대학교,202401,1572,1586
광진구,3510. 중곡SK아파트앞,202401,309,251
광진구,3516. 구의아리수정수센터앞,202401,487,424
광진구,3517. 용마사거리,202401,920,938
광진구,3518. 군자역 7번출구뒤,202401,2798,2817
광진구,3520. 광진경찰서,202401,1567,1563
광진구,3521. 현대홈타운 뒷길,202401,201,176
광진구,3523. 건국대학교 과학관(이과대) 앞,202401,391,386
광진구,3528. 광진정보도서관,202401,610,798
광진구,3529. 어린이대공원정문,202401,387,297
광진구,3533. 건대입구역 사거리(롯데백화점),202401,2898,3312
광진구,3534. 건대입구역 5번출구 뒤,202401,2958,3173
광진구,3536. 중앙농협(자양동),202401,1423,1416
광진구,3537. 아차산 휴먼시아 아파트 옆,202401,461,163
광진구,3542. 래미안 구의파크 스위트,202401,1668,1668
광진구,3543. 세종대학교(학술정보원),202401,199,213
광진구,3563.구의7단지현대아파트,202401,118,116
광진구,3564.나루마당,202401,153,32
광진구,3566.우성4차아파트,202401,888,884
광진구,3569.건대병원후문,202401,2374,2525
광진구,3570.구의역 리버비스타 오피스텔,202401,1856,1919
광진구,3571.화양 APT(횡단보도 옆),202401,2646,2624
광진구,3573.광나루안전체험관,202401,769,738
광진구,3575. 자양사거리(서원빌딩),202401,1748,1732
광진구,3579.광진 캠퍼스시티,202401,1476,1474
광진구,3581.광진광장,202401,1399,1295
광진구,3582.화양동 우체국,202401,1677,1595
광진구,3586.군자역 비채온 오피스텔,202401,1036,1053
광진구,3587.우성식품 앞,202401,859,866
광진구,3588.세종대학교(영실관),202401,281,287
광진구,3853. 어린이대공원역 2번출구,202401,646,518
광진구,3860. 건국대학교 정문 앞,202401,699,668
광진구,3863. 동일로58길 입구,202401,492,445
광진구,3864. 광진소방서 앞,202401,820,740
광진구,3865. 이튼타워리버 2차,202401,941,943
광진구,3868. 자양한강도서관,202401,1283,1277
광진구,3873. 동서울우편집중국 앞,202401,670,666
광진구,3878. 장로회신학대학교 주기철 기념관,202401,45,24
광진구,3879. 중랑천 뚝방길 산책로 입구,202401,617,612
광진구,3880. 홍련봉 공원,202401,407,286
광진구,3881. 신자초교입구 교차로,202401,2040,2093
광진구,3882. 자양2동 주민센터,202401,1153,1145
광진구,3886.광진구 민방위교육센터,202401,708,698
광진구,3890. 웰츠타워 오피스텔,202401,1178,1195
광진구,3891. 군자역4번출구,202401,759,761
광진구,500. 어린이대공원역 3번출구 앞,202401,1009,996
광진구,501. 광진구의회 앞,202401,1211,1091
광진구,502. 자양(뚝섬한강공원)역 1번출구 앞,202401,3401,3587
광진구,505. 자양사거리 광진아크로텔 앞,202401,1459,1437
광진구,515. 광양중학교 앞,202401,350,234
광진구,516. 광진메디칼 앞,202401,910,868
광진구,539. 군자교교차로,202401,676,636
광진구,540. 군자역 7번출구 베스트샵 앞,202401,1174,1205
광진구,542. 강변역 4번출구 뒤,202401,734,823
광진구,543. 구의공원(테크노마트 앞),202401,1292,1292
광진구,544. 광남중학교,202401,371,389
광진구,546. 잠실대교북단 교차로,202401,1065,1061
광진구,548. 자양나들목,202401,1351,1214
광진구,549. 아차산역 3번출구,202401,1554,1562
광진구,551. 구의삼성쉐르빌 앞,202401,1598,1719
광진구,552. 대림아크로리버 앞,202401,463,510
광진구,553. 중곡 성원아파트 앞,202401,431,429
광진구,555. 구의3동주민센터,202401,260,272
광진구,571. 세종대학교 대양AI센터,202401,676,671
광진구,573. 구의문주차장 앞,202401,1177,1158
광진구,574. 아차산역4번출구,202401,1165,680
광진구,575. 대원중고교 입구(대하빌딩),202401,206,209
광진구,576. 광나루역 3번 출구,202401,956,973
광진구,577. 광진청소년수련관,202401,939,955
광진구,584. 광진광장 교통섬,202401,1970,1446
광진구,588. 뚝섬 유원지역,202401,939,956
광진구,590. 건국대학교 (입학정보관),202401,832,833
광진구,591. 건국대학교 (행정관),202401,267,245
광진구,592. 건국대학교 학생회관,202401,1069,1367
광진구,593.자양중앙나들목,202401,826,836
구로구,1901. 신도림동주민센터 앞,202401,1100,1083
구로구,1904. 도림천역 1번 출구 앞,202401,1034,1018
구로구,1906. 신도림역 1번 출구 앞,202401,2967,2965
구로구,1907. 구일우성(아) 육교 밑,202401,881,867
구로구,1908. 해원리바파크 육교 밑,202401,1709,1696
구로구,1910. 낙원교회 맞은편,202401,211,194
구로구,1911. 구로디지털단지역 앞,202401,4106,4246
구로구,1912. 한신휴아파트 앞,202401,979,937
구로구,1913. 구로리공원,202401,756,799
구로구,1914. 대림역4번출구,202401,1422,1396
구로구,1916. 구로중학교앞,202401,328,315
구로구,1920. 서울미래초등학교 사거리,202401,773,694
구로구,1924. 삼부르네상스파크빌,202401,681,250
구로구,1925. 동양미래대학교 정문 옆,202401,1627,1626
구로구,1928. 고척스카이돔구장 광장,202401,531,500
구로구,1929. 고척근린공원 고척도서관 앞,202401,547,369
구로구,1930. 개봉지구대 개봉치안센터,202401,427,417
구로구,1931. 개봉역2번출구 A,202401,819,1124
구로구,1933. 개봉푸르지오아파트 상가,202401,1037,1123
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202401,424,483
구로구,1937. 한진아파트 입구,202401,509,508
구로구,1941. 오류동역 2번출구,202401,635,771
구로구,1943. 온수역 북측,202401,182,170
구로구,1946. 구로역 광장,202401,1554,1621
구로구,1951. 천왕이펜하우스 4단지 후문,202401,127,69
구로구,1952. 천왕연지타운2단지 앞,202401,662,1087
구로구,1953. 천왕역 4번출구 뒤,202401,653,350
구로구,1955. 디지털입구 교차로,202401,1477,1516
구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),202401,886,855
구로구,1957. 구일고등학교 정문 ,202401,1209,1220
구로구,1958. 강서수도사업소민원센터,202401,941,921
구로구,1959. 구로구의회 앞,202401,706,735
구로구,1960. 구로거리공원 동측(신도림역 방면),202401,648,590
구로구,1961. 신도림테크노근린공원,202401,3401,3576
구로구,1962. 가리봉동주민센터,202401,920,881
구로구,1964. 원메디타운 앞,202401,999,1002
구로구,1965. 삼환로즈빌아파트 105동 옆,202401,607,563
구로구,1966. 한마을아파트 정문상가,202401,813,805
구로구,1967. 참새공원(백곡경노당),202401,238,218
구로구,1968. 동인오피스텔 건너편 소공원,202401,294,276
구로구,1969. 궁동생태공원,202401,70,64
구로구,1971. 오정초교 앞 보도육교,202401,82,55
구로구,1973. 오리로와 서해안도로 교차로 앞,202401,234,155
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202401,811,726
구로구,1975. 대림역 1번 출입구 밑,202401,886,871
구로구,1976. 남구로역 5번 출입구 앞,202401,431,297
구로구,1977. 천왕역 1번 출입구 앞,202401,1161,892
구로구,1979. 구로1동우체국 앞,202401,179,139
구로구,1981. 천왕지구삼거리 앞,202401,382,503
구로구,1983. 구로동롯데아파트,202401,543,541
구로구,1984. 구로구청,202401,835,872
구로구,1985. 구로도서관,202401,2051,1840
구로구,1986. 태평양물산,202401,1971,2125
구로구,1987. 개봉아이파크아파트 앞,202401,461,445
구로구,1988. 고척LIGA아파트 앞,202401,1096,1113
구로구,1991. 오류동역 맞은편,202401,707,895
구로구,1992. 구로구배드민턴실내체육관 앞,202401,189,188
구로구,1993. 금강수목원아파트 앞,202401,340,344
구로구,1994. 삼성전자 물류센터 앞,202401,936,930
구로구,1996. 구일역 1번 출입구 앞,202401,822,820
구로구,1998. 고척교 교차로,202401,274,180
구로구,1999. 수궁동 성당 주변,202401,257,267
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202401,761,718
구로구,2801. 대륭포스트타워1차,202401,1199,1236
구로구,2804.항동지구 6단지 602동 앞,202401,95,121
구로구,2805.구로자원순환센터 ,202401,54,31
구로구,2806.항동지구 4단지 입구,202401,125,69
구로구,2807.항동지구 1단지 105동 앞,202401,106,111
구로구,2808.항동지구 2단지 202동 앞,202401,130,163
구로구,2809.항동지구 11단지 1103동 앞,202401,35,70
구로구,2810.항동지구 3단지 311동 앞,202401,46,46
구로구,2812.항동프라자,202401,223,252
구로구,2813.항동지구 3단지 302동 앞,202401,37,25
구로구,2814.항동지구 10단지 1001동 앞,202401,87,75
